415,1,896242614,2018-05-27 05:16:54,2023-06-16 01:46:33.108691,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8833682135234 31.4629962995281,79.8924413777554 30.683545920773,77.5770026964235 30.6431596409912))
416,1,896414695,2018-05-29 05:04:55,2023-06-16 01:48:04.910528,admin,POLYGON((80.1765526150634 29.2453977314109,80.1587570287303 31.3519631862817,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1765526150634 29.2453977314109))
417,1,895637497,2018-05-20 05:11:37,2023-06-16 01:49:18.252259,admin,POLYGON((78.2588398965681 28.6986295924632,78.2262662664695 29.9097137133237,80.6222576880517 29.9383586706245,80.6267004341003 28.7258965586265,78.2588398965681 28.6986295924632))
418,1,897019862,2018-06-05 05:11:02,2023-06-16 01:49:20.50342,admin,POLYGON((78.6830226554544 29.2251516215797,78.6325307352926 31.3491126856995,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6830226554544 29.2251516215797))
419,1,895637449,2018-05-20 05:10:49,2023-06-16 01:50:37.618776,admin,POLYGON((78.9968768097667 30.6647031208545,78.9803076588551 31.4519364240882,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,78.9968768097667 30.6647031208545))
420,1,895637473,2018-05-20 05:11:13,2023-06-16 01:51:36.346069,admin,POLYGON((78.6367596419676 29.2243419362523,78.5852618911933 31.3482314144784,81.0141438248385 31.3709609904924,81.0138418414096 29.2452248121789,78.6367596419676 29.2243419362523))
421,1,896242638,2018-05-27 05:17:18,2023-06-16 01:52:05.042977,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4645488240243 31.3942481371965,79.4976360632592 29.2503219163388,77.6255502238432 29.2161698480943))
422,1,894860227,2018-05-11 05:17:07,2023-06-16 01:52:13.179864,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8833682135234 31.4629962995281,79.8924413777554 30.683545920773,77.5770026964235 30.6431596409912))
423,1,895032307,2018-05-13 05:05:07,2023-06-16 01:53:31.485633,admin,POLYGON((80.1734655318659 29.2453786846642,80.1556032494153 31.35194247035,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1734655318659 29.2453786846642))
424,1,894255060,2018-05-04 05:11:00,2023-06-16 01:55:26.029312,admin,POLYGON((79.0000064674371 30.6647513428838,78.9834631613582 31.4519861608147,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0000064674371 30.6647513428838))
425,1,894255108,2018-05-04 05:11:48,2023-06-16 01:55:36.765419,admin,POLYGON((78.261907591455 28.698691745814,78.2294452017594 29.9070747627366,80.6253763392783 29.9356601909553,80.62977238409 28.7259050031621,78.261907591455 28.698691745814))
426,1,894860250,2018-05-11 05:17:30,2023-06-16 01:56:54.854086,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4645488240243 31.3942481371965,79.4976360632592 29.2503219163388,77.6255502238432 29.2161698480943))
427,1,894255084,2018-05-04 05:11:24,2023-06-16 01:57:04.787515,admin,POLYGON((78.6398437837005 29.2243964123568,78.5884130827288 31.3482907068844,81.017298581197 31.370960603853,81.016929240879 29.2452244569592,78.6398437837005 29.2243964123568))
428,1,893649917,2018-04-27 05:05:17,2023-06-16 01:57:44.081514,admin,POLYGON((80.1827267903591 29.2454356111355,80.1650645970927 31.3520043856445,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1827267903591 29.2454356111355))
429,1,893477836,2018-04-25 05:17:16,2023-06-16 01:58:08.031889,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8896826948702 31.4630512080521,79.8987045763915 30.6835991738328,77.5770026964235 30.6431596409912))
430,1,892872717,2018-04-18 05:11:57,2023-06-16 02:00:25.736614,admin,POLYGON((78.2741784678748 28.6989396649932,78.2417865465939 29.9100394517359,80.6378002421237 29.9384022946697,80.6420601970835 28.725938083548,78.2741784678748 28.6989396649932))
431,1,892872669,2018-04-18 05:11:09,2023-06-16 02:01:52.363908,admin,POLYGON((79.0093954856689 30.6648955571547,78.9929297156595 31.4521349049946,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0093954856689 30.6648955571547))
432,1,892095445,2018-04-09 05:17:25,2023-06-16 02:02:00.625877,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8991544491289 31.4631329872213,79.9080994055109 30.6836784873981,77.5770026964235 30.6431596409912))
433,1,893477860,2018-04-25 05:17:40,2023-06-16 02:02:55.489964,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4740120440707 31.3943611361929,79.5068955488889 29.2504256598033,77.6255502238432 29.2161698480943))
434,1,892872693,2018-04-18 05:11:33,2023-06-16 02:03:06.915644,admin,POLYGON((78.6490962598566 29.2245594146151,78.5979354811863 31.3457636859579,81.0299167483575 31.3682514698213,81.0292788380346 29.2452223232652,78.6490962598566 29.2245594146151))
435,1,891490326,2018-04-02 05:12:06,2023-06-16 02:03:55.258135,admin,POLYGON((78.2772462111437 28.699001471228,78.2449651144637 29.9074001011636,80.6409184793537 29.9357034437834,80.645132153536 28.7259461792047,78.2772462111437 28.699001471228))
436,1,892267526,2018-04-11 05:05:26,2023-06-16 02:04:31.464708,admin,POLYGON((80.1919880753874 29.2454918962968,80.1745259737844 31.352065603433,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1919880753874 29.2454918962968))
437,1,891490278,2018-04-02 05:11:18,2023-06-16 02:05:51.745524,admin,POLYGON((79.0156548687227 30.6649913234816,78.9992407907318 31.4522336794417,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0156548687227 30.6649913234816))
438,1,891490302,2018-04-02 05:11:42,2023-06-16 02:06:39.720255,admin,POLYGON((78.6552646196479 29.2246677277341,78.6042377677648 31.3458815627702,81.0349642130688 31.3682501934,81.0342186764635 29.2452211504464,78.6552646196479 29.2246677277341))
439,1,890716653,2018-03-24 05:17:33,2023-06-16 02:06:47.005884,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9054689733177 31.4631871175853,79.914362645563 30.6837309857545,77.5770026964235 30.6431596409912))
440,1,890111533,2018-03-17 05:12:13,2023-06-16 02:07:43.009788,admin,POLYGON((78.2895172805512 28.699248001903,78.2573812271202 29.9076590593245,80.6564606525322 29.9357448642288,80.6604919544781 28.725985610845,78.2895172805512 28.699248001903))
441,1,890885135,2018-03-26 05:05:35,2023-06-16 02:08:14.485975,admin,POLYGON((80.1981622799996 29.245529063451,80.1808335742025 31.352106027785,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1981622799996 29.245529063451))
442,1,890111485,2018-03-17 05:11:25,2023-06-16 02:09:32.093888,admin,POLYGON((79.0282286766546 30.6624764530705,79.0118630337294 31.4524302962968,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0282286766546 30.6624764530705))
443,1,890716677,2018-03-24 05:17:57,2023-06-16 02:11:27.661964,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.489827515421 31.3918420581536,79.5223281325014 29.2505971413399,77.6255502238432 29.2161698480943))
444,1,889334261,2018-03-08 05:17:41,2023-06-16 02:12:01.366803,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.911783514472 31.4632409366802,79.9206259020161 30.6837831822247,77.5770026964235 30.6431596409912))
445,1,889506342,2018-03-10 05:05:42,2023-06-16 02:12:48.82986,admin,POLYGON((80.2074236085851 29.2455842797476,80.1902949985214 31.3521660830472,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.2074236085851 29.2455842797476))
446,1,888729094,2018-03-01 05:11:34,2023-06-16 02:13:47.220189,admin,POLYGON((79.0250439994169 30.6651344081786,79.0087074614038 31.4523812585895,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0250439994169 30.6651344081786))
447,1,888729142,2018-03-01 05:12:22,2023-06-16 02:13:57.046378,admin,POLYGON((78.2895172805512 28.699248001903,78.2573812271202 29.9076590593245,80.653352215317 29.935736726731,80.6574199918354 28.7259778640698,78.2895172805512 28.699248001903))
448,1,890111509,2018-03-17 05:11:49,2023-06-16 02:14:50.186467,admin,POLYGON((78.6676014404811 29.224883501819,78.6168424516943 31.3461163890665,81.0349642130688 31.3682501934,81.0342186764635 29.2452211504464,78.6676014404811 29.224883501819))
449,1,888123951,2018-02-22 05:05:51,2023-06-16 02:16:30.481399,admin,POLYGON((80.2043364961824 29.2455659455737,80.1871411872724 31.3521461421289,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.2043364961824 29.2455659455737))
450,1,887951869,2018-02-20 05:17:49,2023-06-16 02:16:52.281442,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.911783514472 31.4632409366802,79.9206259020161 30.6837831822247,77.5770026964235 30.6431596409912))
451,1,889334285,2018-03-08 05:18:05,2023-06-16 02:17:14.756529,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.492981872825 31.3918791776199,79.5254146652584 29.2506312240075,77.6255502238432 29.2161698480943))
452,1,887346749,2018-02-13 05:12:29,2023-06-16 02:18:11.564699,admin,POLYGON((78.2895172805512 28.699248001903,78.257307080399 29.9103633669358,80.6564513509634 29.9384522245184,80.6604919544781 28.725985610845,78.2895172805512 28.699248001903))
453,1,887346701,2018-02-13 05:11:41,2023-06-16 02:19:09.939223,admin,POLYGON((79.0281737245648 30.6651819524635,79.0118630337294 31.4524302962968,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0281737245648 30.6651819524635))
454,1,888729118,2018-03-01 05:11:58,2023-06-16 02:19:13.376534,admin,POLYGON((78.6645172226441 29.2248296648187,78.6136229488214 31.3487622639485,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6645172226441 29.2248296648187))
455,1,886569475,2018-02-04 05:17:55,2023-06-16 02:20:30.437217,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9180980724942 31.463294444503,79.9268891747756 30.6838350768059,77.5770026964235 30.6431596409912))
456,1,887951893,2018-02-20 05:18:13,2023-06-16 02:22:23.270913,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.492981872825 31.3918791776199,79.5254146652584 29.2506312240075,77.6255502238432 29.2161698480943))
457,1,885964355,2018-01-28 05:12:35,2023-06-16 02:23:11.810051,admin,POLYGON((78.2895172805512 28.699248001903,78.2573812271202 29.9076590593245,80.653352215317 29.935736726731,80.6574199918354 28.7259778640698,78.2895172805512 28.699248001903))
458,1,887346725,2018-02-13 05:12:05,2023-06-16 02:23:27.750962,admin,POLYGON((78.6676014404811 29.224883501819,78.6168424516943 31.3461163890665,81.0349642130688 31.3682501934,81.0342186764635 29.2452211504464,78.6676014404811 29.224883501819))
459,1,885964307,2018-01-28 05:11:47,2023-06-16 02:23:37.661695,admin,POLYGON((79.0281737245648 30.6651819524635,79.0118630337294 31.4524302962968,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.0281737245648 30.6651819524635))
460,1,886569499,2018-02-04 05:18:19,2023-06-16 02:25:04.103612,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.4992906050949 31.3919531838804,79.5315877467176 29.2506991756996,77.6255502238432 29.2161698480943))
461,1,885187084,2018-01-19 05:18:04,2023-06-16 02:25:58.810048,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9023117090965 31.4631600913118,79.9112310234809 30.6837047743119,77.5770026964235 30.6431596409912))
462,1,885359165,2018-01-21 05:06:05,2023-06-16 02:26:32.848547,admin,POLYGON((80.1981622799996 29.245529063451,80.1808335742025 31.352106027785,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1981622799996 29.245529063451))
463,1,885964331,2018-01-28 05:12:11,2023-06-16 02:27:45.15904,admin,POLYGON((78.6676014404811 29.224883501819,78.6168424516943 31.3461163890665,81.0349642130688 31.3682501934,81.0342186764635 29.2452211504464,78.6676014404811 29.224883501819))
464,1,884581964,2018-01-12 05:12:44,2023-06-16 02:28:47.562137,admin,POLYGON((78.2741784678748 28.6989396649932,78.2417865465939 29.9100394517359,80.6378002421237 29.9384022946697,80.6420601970835 28.725938083548,78.2741784678748 28.6989396649932))
465,1,884581917,2018-01-12 05:11:57,2023-06-16 02:29:17.65651,admin,POLYGON((79.012525173447 30.6649434779706,78.9960852493166 31.4521843310525,81.0350011815037 31.4678601019302,81.0347138038242 30.680141777234,79.012525173447 30.6649434779706))
466,1,885187108,2018-01-19 05:18:28,2023-06-16 02:29:55.980052,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4834753172031 31.3944734371273,79.5161550829887 29.2505287623636,77.6255502238432 29.2161698480943))
467,1,884581940,2018-01-12 05:12:20,2023-06-16 02:31:49.228261,admin,POLYGON((78.6490962598566 29.2245594146151,78.597866713091 31.3484681204129,81.0299176058407 31.3709582814307,81.0292788380346 29.2452223232652,78.6490962598566 29.2245594146151))
468,1,883804691,2018-01-03 05:18:11,2023-06-16 02:31:52.854511,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8896826948702 31.4630512080521,79.8987045763915 30.6835991738328,77.5770026964235 30.6431596409912))
469,1,883976773,2018-01-05 05:06:13,2023-06-16 02:32:54.271008,admin,POLYGON((80.1827267903591 29.2454356111355,80.1650406819928 31.3547109160519,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.1827267903591 29.2454356111355))
470,1,883199570,2017-12-27 05:12:50,2023-06-16 02:34:23.603962,admin,POLYGON((78.261907591455 28.698691745814,78.2293703021317 29.909779006858,80.6284747055816 29.9383763401511,80.6328443353941 28.7259133779222,78.261907591455 28.698691745814))
471,1,883199523,2017-12-27 05:12:03,2023-06-16 02:35:04.047452,admin,POLYGON((79.003191781382 30.6620940311706,78.9866186716681 31.452035819875,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.003191781382 30.6620940311706))
472,1,883804715,2018-01-03 05:18:35,2023-06-16 02:36:19.903528,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4708576314739 31.3943235474226,79.5038090482786 29.2503911498594,77.6255502238432 29.2161698480943))
473,1,882422294,2017-12-18 05:18:14,2023-06-16 02:37:14.722077,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8959971934272 31.4631058053143,79.9049677916648 30.6836521250134,77.5770026964235 30.6431596409912))
474,1,882594377,2017-12-20 05:06:17,2023-06-16 02:37:46.799632,admin,POLYGON((80.1827267903591 29.2454356111355,80.1650645970927 31.3520043856445,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1827267903591 29.2454356111355))
475,1,883199547,2017-12-27 05:12:27,2023-06-16 02:38:11.9728,admin,POLYGON((78.6398437837005 29.2243964123568,78.5884130827288 31.3482907068844,81.0204533374887 31.3709601396272,81.0200166402874 29.245224030458,78.6398437837005 29.2243964123568))
476,1,881817121,2017-12-11 05:12:01,2023-06-16 02:40:14.505525,admin,POLYGON((79.0219694079744 30.6623812993831,79.0055518967876 31.4523321432108,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0219694079744 30.6623812993831))
477,1,881817169,2017-12-11 05:12:49,2023-06-16 02:40:30.999272,admin,POLYGON((78.2833817266028 28.6991248754199,78.2510988365262 29.9102340196481,80.6471257906875 29.9384275894598,80.6512760702096 28.7259621611898,78.2833817266028 28.6991248754199))
478,1,882422318,2017-12-18 05:18:38,2023-06-16 02:42:15.427862,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4740120440707 31.3943611361929,79.5068955488889 29.2504256598033,77.6255502238432 29.2161698480943))
479,1,881039892,2017-12-02 05:18:12,2023-06-16 02:42:24.798388,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9149407913807 31.4632677295007,79.9237575363634 30.6838091672516,77.5770026964235 30.6431596409912))
480,1,881211974,2017-12-04 05:06:14,2023-06-16 02:42:38.673175,admin,POLYGON((80.2074236085851 29.2455842797476,80.1902949985214 31.3521660830472,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.2074236085851 29.2455842797476))
481,1,880434771,2017-11-25 05:12:51,2023-06-16 02:43:32.268265,admin,POLYGON((78.2864494987712 28.6991864733755,78.2542029534117 29.9102987297579,80.6502343094934 29.9384358744496,80.654348030409 28.725970047518,78.2864494987712 28.6991864733755))
482,1,881817145,2017-12-11 05:12:25,2023-06-16 02:43:39.246421,admin,POLYGON((78.6614330132189 29.224775756804,78.6104716832192 31.3487035898129,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6614330132189 29.224775756804))
483,1,880434723,2017-11-25 05:12:03,2023-06-16 02:44:50.889238,admin,POLYGON((79.0250990385897 30.6624289138765,79.0087074614038 31.4523812585895,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0250990385897 30.6624289138765))
484,1,879657497,2017-11-16 05:18:17,2023-06-16 02:47:07.45664,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8991544491289 31.4631329872213,79.9080994055109 30.6836784873981,77.5770026964235 30.6431596409912))
485,1,880434747,2017-11-25 05:12:27,2023-06-16 02:47:08.38128,admin,POLYGON((78.6614330132189 29.224775756804,78.6104716832192 31.3487035898129,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6614330132189 29.224775756804))
486,1,881039915,2017-12-02 05:18:35,2023-06-16 02:47:18.439453,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.4961362360536 31.391916219529,79.5285012033341 29.2506652354609,77.6255502238432 29.2161698480943))
487,1,879052376,2017-11-09 05:12:56,2023-06-16 02:48:38.667541,admin,POLYGON((78.268043010312 28.69881584425,78.2355784040229 29.9099093751505,80.6315832164075 29.9383850649603,80.6359162880016 28.7259216829066,78.268043010312 28.69881584425))
488,1,879829579,2017-11-18 05:06:19,2023-06-16 02:48:57.76235,admin,POLYGON((80.1919880753874 29.2454918962968,80.1745023296119 31.3547721403144,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.1919880753874 29.2454918962968))
489,1,879052329,2017-11-09 05:12:09,2023-06-16 02:50:14.056017,admin,POLYGON((79.0063213670528 30.6621420974471,78.9897741897726 31.4520854012685,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0063213670528 30.6621420974471))
490,1,879052352,2017-11-09 05:12:32,2023-06-16 02:51:50.908721,admin,POLYGON((78.6460120926561 29.2245051515389,78.5947154936897 31.3484090598524,81.0236080937013 31.3709595978148,81.0231040396235 29.2452235326753,78.6460120926561 29.2245051515389))
491,1,879657521,2017-11-16 05:18:41,2023-06-16 02:52:19.109607,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4803208869475 31.3944360810458,79.513068566255 29.2504944660558,77.6255502238432 29.2161698480943))
492,1,878275101,2017-10-31 05:18:21,2023-06-16 02:53:10.266165,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8865254520394 31.4630237926976,79.8955729749879 30.6835725850376,77.5770026964235 30.6431596409912))
493,1,877666378,2017-10-24 05:12:58,2023-06-16 02:54:14.87785,admin,POLYGON((78.261907591455 28.698691745814,78.2293703021317 29.909779006858,80.6253661961258 29.9383675420392,80.62977238409 28.7259050031621,78.261907591455 28.698691745814))
494,1,878447183,2017-11-02 05:06:23,2023-06-16 02:55:04.336599,admin,POLYGON((80.1796397012316 29.2454167069014,80.1619108112935 31.3519838247133,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1796397012316 29.2454167069014))
495,1,877666354,2017-10-24 05:12:34,2023-06-16 02:57:04.691319,admin,POLYGON((78.6398437837005 29.2243964123568,78.5884130827288 31.3482907068844,81.0204533374887 31.3709601396272,81.0200166402874 29.245224030458,78.6398437837005 29.2243964123568))
496,1,878275125,2017-10-31 05:18:45,2023-06-16 02:57:15.91306,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4677032247877 31.3942858810903,79.500722553065 29.2503565687045,77.6255502238432 29.2161698480943))
497,1,876889100,2017-10-15 05:18:20,2023-06-16 02:57:41.385261,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.8896826948702 31.4630512080521,79.8987045763915 30.6835991738328,77.5770026964235 30.6431596409912))
498,1,877061183,2017-10-17 05:06:23,2023-06-16 02:59:11.426392,admin,POLYGON((80.1796397012316 29.2454167069014,80.1618868058853 31.3546903529463,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.1796397012316 29.2454167069014))
499,1,877666330,2017-10-24 05:12:10,2023-06-16 02:59:55.585747,admin,POLYGON((79.000062203243 30.6620458895991,78.9834631613582 31.4519861608147,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.000062203243 30.6620458895991))
500,1,876283976,2017-10-08 05:12:56,2023-06-16 03:01:07.024637,admin,POLYGON((78.268043010312 28.69881584425,78.2355784040229 29.9099093751505,80.634691728592 29.9383937164665,80.6389882419017 28.7259299181152,78.268043010312 28.69881584425))
501,1,876283928,2017-10-08 05:12:08,2023-06-16 03:02:20.553723,admin,POLYGON((79.0063213670528 30.6621420974471,78.9897741897726 31.4520854012685,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0063213670528 30.6621420974471))
502,1,876889124,2017-10-15 05:18:44,2023-06-16 03:02:36.494922,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4708576314739 31.3943235474226,79.5038090482786 29.2503911498594,77.6255502238432 29.2161698480943))
503,1,875506696,2017-09-29 05:18:16,2023-06-16 03:03:09.940276,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9023117090965 31.4631600913118,79.9112310234809 30.6837047743119,77.5770026964235 30.6431596409912))
504,1,875678779,2017-10-01 05:06:19,2023-06-16 03:04:19.592558,admin,POLYGON((80.1919880753874 29.2454918962968,80.1745259737844 31.352065603433,81.0349592043188 31.3547161188757,81.0342195773515 29.2479288409632,80.1919880753874 29.2454918962968))
505,1,874901570,2017-09-22 05:12:50,2023-06-16 03:04:38.14354,admin,POLYGON((78.2864494987712 28.6991864733755,78.2542029534117 29.9102987297579,80.6502343094934 29.9384358744496,80.654348030409 28.725970047518,78.2864494987712 28.6991864733755))
506,1,876283952,2017-10-08 05:12:32,2023-06-16 03:04:55.211874,admin,POLYGON((78.6460120926561 29.2245051515389,78.5947154936897 31.3484090598524,81.0267628498227 31.370958978416,81.0261914388763 29.245222963611,78.6460120926561 29.2245051515389))
507,1,874901522,2017-09-22 05:12:02,2023-06-16 03:06:09.655617,admin,POLYGON((79.0250990385897 30.6624289138765,79.0087074614038 31.4523812585895,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0250990385897 30.6624289138765))
508,1,874124289,2017-09-13 05:18:09,2023-06-16 03:07:24.048737,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9212553578001 31.4633210816865,79.9300208172407 30.6838609108872,77.5770026964235 30.6431596409912))
509,1,875506720,2017-09-29 05:18:40,2023-06-16 03:07:35.212719,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4834753172031 31.3944734371273,79.5161550829887 29.2505287623636,77.6255502238432 29.2161698480943))
510,1,874296372,2017-09-15 05:06:12,2023-06-16 03:08:50.772558,admin,POLYGON((80.2135978419571 29.2456207343193,80.1965796183908 31.3549122840755,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.2135978419571 29.2456207343193))
511,1,873519166,2017-09-06 05:12:46,2023-06-16 03:09:38.914532,admin,POLYGON((78.2925850719319 28.6993094610017,78.2604112174767 29.9104279311809,80.6564513509634 29.9384522245184,80.6604919544781 28.725985610845,78.2925850719319 28.6993094610017))
512,1,873519119,2017-09-06 05:11:59,2023-06-16 03:10:39.226084,admin,POLYGON((79.0313583221572 30.6625239169644,79.0150186137521 31.4524792563319,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0313583221572 30.6625239169644))
513,1,874901546,2017-09-22 05:12:26,2023-06-16 03:10:58.737845,admin,POLYGON((78.6645172226441 29.2248296648187,78.6136229488214 31.3487622639485,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6645172226441 29.2248296648187))
514,1,874124313,2017-09-13 05:18:33,2023-06-16 03:12:21.461971,admin,POLYGON((77.6255502238432 29.2161698480943,77.5514742296891 31.3543484113148,79.5024449799365 31.3919900706734,79.5346742953977 29.2507330447231,77.6255502238432 29.2161698480943))
515,1,872913971,2017-08-30 05:06:11,2023-06-16 03:12:51.402481,admin,POLYGON((80.2043364961824 29.2455659455737,80.1871179043415 31.3548526875277,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.2043364961824 29.2455659455737))
516,1,872136764,2017-08-21 05:12:44,2023-06-16 03:13:18.483716,admin,POLYGON((78.2864494987712 28.6991864733755,78.2542029534117 29.9102987297579,80.6502343094934 29.9384358744496,80.654348030409 28.725970047518,78.2864494987712 28.6991864733755))
517,1,872136716,2017-08-21 05:11:56,2023-06-16 03:13:56.96118,admin,POLYGON((79.0250990385897 30.6624289138765,79.0087074614038 31.4523812585895,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0250990385897 30.6624289138765))
518,1,873519143,2017-09-06 05:12:23,2023-06-16 03:14:57.204478,admin,POLYGON((78.6706856667187 29.2249372678042,78.6199255076255 31.3488793803567,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6706856667187 29.2249372678042))
519,1,871359485,2017-08-12 05:18:05,2023-06-16 03:15:43.50705,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.911783514472 31.4632409366802,79.9206259020161 30.6837831822247,77.5770026964235 30.6431596409912))
520,1,871531568,2017-08-14 05:06:08,2023-06-16 03:16:37.176987,admin,POLYGON((80.2012493866502 29.2455475401415,80.1839640059202 31.3548326669898,81.0349602057987 31.3574229360673,81.0342195773515 29.2479288409632,80.2012493866502 29.2455475401415))
521,1,872136740,2017-08-21 05:12:20,2023-06-16 03:17:46.956989,admin,POLYGON((78.6645172226441 29.2248296648187,78.6136229488214 31.3487622639485,81.034965215224 31.3709570048745,81.0342186764635 29.2452211504464,78.6645172226441 29.2248296648187))
522,1,870754359,2017-08-05 05:12:39,2023-06-16 03:18:24.098035,admin,POLYGON((78.2895172805512 28.699248001903,78.257307080399 29.9103633669358,80.6533428295891 29.9384440861359,80.6574199918354 28.7259778640698,78.2895172805512 28.699248001903))
523,1,870754311,2017-08-05 05:11:51,2023-06-16 03:19:01.771084,admin,POLYGON((79.0282286766546 30.6624764530705,79.0118630337294 31.4524302962968,81.0350011815037 31.4678601019302,81.0347128356341 30.6774346757413,79.0282286766546 30.6624764530705))
524,1,871359509,2017-08-12 05:18:29,2023-06-16 03:20:42.120415,admin,POLYGON((77.6255502238432 29.2161698480943,77.5513754998381 31.3570503100687,79.4929386430929 31.394585039986,79.5254146652584 29.2506312240075,77.6255502238432 29.2161698480943))
525,1,869977078,2017-07-27 05:17:58,2023-06-16 03:20:55.375058,admin,POLYGON((77.5770026964235 30.6431596409912,77.5490218043873 31.4213550814966,79.9180980724942 31.463294444503,79.9268891747756 30.6838350768059,77.5770026964235 30.6431596409912))
